"CO_ENTIDADE","NO_ENTIDADE","CO_UF","CO_MUNICIPIO","TP_LOCALIZACAO","QT_PROF","ID"
22026924,"U E GOVERNADOR JOAO CLIMACO DALMEIDA",22,2211001,"Urbana",25,"U E GOVERNADOR JOAO CLIMACO DALMEIDA (22026924)"
22026932,"UNIDADE ESCOLAR DEPUTADO TERTULIANO MILTON BRANDAO",22,2211001,"Urbana",13,"UNIDADE ESCOLAR DEPUTADO TERTULIANO MILTON BRANDAO (22026932)"
22026940,"U E DESEMBARGADOR ROBERT CARVALHO FREITAS",22,2211001,"Urbana",16,"U E DESEMBARGADOR ROBERT CARVALHO FREITAS (22026940)"
22026975,"U E DOM SEVERINO",22,2211001,"Urbana",20,"U E DOM SEVERINO (22026975)"
22026983,"U E DOMICIO MAGALHAES DE MELO",22,2211001,"Urbana",30,"U E DOMICIO MAGALHAES DE MELO (22026983)"
22026991,"U E DR AGNELO PEREIRA DA SILVA",22,2211001,"Urbana",18,"U E DR AGNELO PEREIRA DA SILVA (22026991)"
22027041,"U E GOV ALBERTO TAVARES E SILVA",22,2211001,"Urbana",14,"U E GOV ALBERTO TAVARES E SILVA (22027041)"
22027068,"U E JOAO EMILIO FALCAO COSTA",22,2211001,"Urbana",16,"U E JOAO EMILIO FALCAO COSTA (22027068)"
22027092,"U E PROFESSOR JOAO SOARES DA SILVA",22,2211001,"Urbana",16,"U E PROFESSOR JOAO SOARES DA SILVA (22027092)"
22027130,"UNID ESC N S DO PERPETUO SOCORRO",22,2211001,"Urbana",NA,"UNID ESC N S DO PERPETUO SOCORRO (22027130)"
22027190,"CEJA PROF ANGELINA DE MOURA LEAL",22,2211001,"Urbana",20,"CEJA PROF ANGELINA DE MOURA LEAL (22027190)"
22027203,"U E PROFESSOR ANTONIO MARIA MADEIRA",22,2211001,"Urbana",15,"U E PROFESSOR ANTONIO MARIA MADEIRA (22027203)"
22027238,"U E PROFESSOR JOSE CAMILO DA SILVEIRA FILHO",22,2211001,"Urbana",18,"U E PROFESSOR JOSE CAMILO DA SILVEIRA FILHO (22027238)"
22027262,"CETI MOACI MADEIRA CAMPOS",22,2211001,"Urbana",21,"CETI MOACI MADEIRA CAMPOS (22027262)"
22027289,"U E PROF ODYLO DE BRITO RAMOS",22,2211001,"Urbana",NA,"U E PROF ODYLO DE BRITO RAMOS (22027289)"
22027297,"CETI PROFESSOR RALDIR CAVALCANTE BASTOS",22,2211001,"Urbana",26,"CETI PROFESSOR RALDIR CAVALCANTE BASTOS (22027297)"
22027319,"CETI PROFESSOR DARCY ARAUJO",22,2211001,"Urbana",18,"CETI PROFESSOR DARCY ARAUJO (22027319)"
22027327,"CETI PROFESSOR JOCA VIEIRA",22,2211001,"Urbana",23,"CETI PROFESSOR JOCA VIEIRA (22027327)"
22027335,"U E PROFA ADAMIR LEAL",22,2211001,"Urbana",22,"U E PROFA ADAMIR LEAL (22027335)"
22027343,"CETI PROFA MARIA DA CONCEICAO SALOME",22,2211001,"Urbana",17,"CETI PROFA MARIA DA CONCEICAO SALOME (22027343)"
22027360,"U E SANTA INES",22,2211001,"Urbana",25,"U E SANTA INES (22027360)"
22027416,"U E ANITA GAYOSO",22,2211001,"Urbana",16,"U E ANITA GAYOSO (22027416)"
22027424,"U E DEMERVAL LOBAO",22,2211001,"Urbana",NA,"U E DEMERVAL LOBAO (22027424)"
22027432,"U E DEP ALBERTO MONTEIRO",22,2211001,"Urbana",21,"U E DEP ALBERTO MONTEIRO (22027432)"
22027440,"U E DEP JOAQUIM GOMES CALADO",22,2211001,"Urbana",19,"U E DEP JOAQUIM GOMES CALADO (22027440)"
22027459,"U E DESEMBARGADOR HELI SOBRAL",22,2211001,"Urbana",27,"U E DESEMBARGADOR HELI SOBRAL (22027459)"
22027475,"CETI DIDACIO SILVA",22,2211001,"Urbana",19,"CETI DIDACIO SILVA (22027475)"
22027483,"U E ESTADO DE SAO PAULO",22,2211001,"Urbana",31,"U E ESTADO DE SAO PAULO (22027483)"
22027505,"CEJA FRANCISCO CESAR DE ARAUJO",22,2211001,"Urbana",22,"CEJA FRANCISCO CESAR DE ARAUJO (22027505)"
22027513,"U E FREI HELIODORIO",22,2211001,"Urbana",15,"U E FREI HELIODORIO (22027513)"
22027548,"U E MARECHAL RONDON",22,2211001,"Urbana",13,"U E MARECHAL RONDON (22027548)"
22027556,"CETI MARIA MODESTINA BEZERRA",22,2211001,"Urbana",24,"CETI MARIA MODESTINA BEZERRA (22027556)"
22027564,"U E MATIAS OLIMPIO",22,2211001,"Urbana",25,"U E MATIAS OLIMPIO (22027564)"
22027599,"U E NAIR GONCALVES",22,2211001,"Urbana",15,"U E NAIR GONCALVES (22027599)"
22027602,"CETI PEQUENA RUBIM",22,2211001,"Urbana",27,"CETI PEQUENA RUBIM (22027602)"
22027610,"CETI PROFESSOR PIRES DE CASTRO",22,2211001,"Urbana",31,"CETI PROFESSOR PIRES DE CASTRO (22027610)"
22027629,"U E PREFEITO FREITAS NETO",22,2211001,"Urbana",17,"U E PREFEITO FREITAS NETO (22027629)"
22027653,"CETI PROF MILTON AGUIAR",22,2211001,"Urbana",27,"CETI PROF MILTON AGUIAR (22027653)"
22027661,"CETI PROF PINHEIRO MACHADO",22,2211001,"Urbana",16,"CETI PROF PINHEIRO MACHADO (22027661)"
22027670,"U E PROFESSOR RAIMUNDO PORTELA",22,2211001,"Urbana",17,"U E PROFESSOR RAIMUNDO PORTELA (22027670)"
22027700,"CETI PROFESSOR EDGAR TITO",22,2211001,"Urbana",30,"CETI PROFESSOR EDGAR TITO (22027700)"
22027726,"U E DESEMBARGADOR HENRIQUE COUTO",22,2211001,"Urbana",26,"U E DESEMBARGADOR HENRIQUE COUTO (22027726)"
22027742,"CEEP PAULO FERRAZ",22,2211001,"Urbana",18,"CEEP PAULO FERRAZ (22027742)"
22027769,"U E PROFESSORA AUREA FREIRE",22,2211001,"Urbana",23,"U E PROFESSORA AUREA FREIRE (22027769)"
22027777,"CETI PROFA JULIA NUNES ALVES",22,2211001,"Urbana",24,"CETI PROFA JULIA NUNES ALVES (22027777)"
22027831,"U E ANICOTA BURLAMAQUI",22,2211001,"Urbana",NA,"U E ANICOTA BURLAMAQUI (22027831)"
22027874,"U E PADRE ANTONIO JOSE DO REGO",22,2211001,"Urbana",30,"U E PADRE ANTONIO JOSE DO REGO (22027874)"
22027904,"U E BARAO DE GURGUEIA",22,2211001,"Urbana",21,"U E BARAO DE GURGUEIA (22027904)"
22027939,"U E BENJAMIN BAPTISTA",22,2211001,"Urbana",26,"U E BENJAMIN BAPTISTA (22027939)"
22027963,"U E CALUZINHA FREIRE",22,2211001,"Urbana",75,"U E CALUZINHA FREIRE (22027963)"
22028021,"U E CRISTINO CASTELO BRANCO",22,2211001,"Urbana",21,"U E CRISTINO CASTELO BRANCO (22028021)"
22028137,"CETI DR FONTES IBIAPINA",22,2211001,"Urbana",19,"CETI DR FONTES IBIAPINA (22028137)"
22028145,"CETI DUQUE DE CAXIAS",22,2211001,"Urbana",15,"CETI DUQUE DE CAXIAS (22028145)"
22028188,"U E ENGENHEIRO SAMPAIO",22,2211001,"Urbana",14,"U E ENGENHEIRO SAMPAIO (22028188)"
22028242,"U E FIRMINA SOBREIRA",22,2211001,"Urbana",20,"U E FIRMINA SOBREIRA (22028242)"
22028250,"U E FLORISA SILVA",22,2211001,"Urbana",17,"U E FLORISA SILVA (22028250)"
22028269,"U E GABRIEL FERREIRA",22,2211001,"Urbana",30,"U E GABRIEL FERREIRA (22028269)"
22028307,"U E GERVASIO COSTA",22,2211001,"Urbana",21,"U E GERVASIO COSTA (22028307)"
22028315,"U E GODOFREDO FREIRE",22,2211001,"Urbana",22,"U E GODOFREDO FREIRE (22028315)"
22028358,"UNIDADE ESCOLAR PROFESSORA HELENA AQUINO",22,2211001,"Urbana",NA,"UNIDADE ESCOLAR PROFESSORA HELENA AQUINO (22028358)"
22028366,"CETI HELVIDIO NUNES",22,2211001,"Urbana",25,"CETI HELVIDIO NUNES (22028366)"
22028439,"U E JOEL RIBEIRO",22,2211001,"Urbana",22,"U E JOEL RIBEIRO (22028439)"
22028455,"CETI PROF JOSE AMAVEL",22,2211001,"Urbana",19,"CETI PROF JOSE AMAVEL (22028455)"
22028471,"U E JOSE CANDIDO FERRAZ",22,2211001,"Urbana",20,"U E JOSE CANDIDO FERRAZ (22028471)"
22028560,"U E LOURIVAL PARENTE",22,2211001,"Urbana",19,"U E LOURIVAL PARENTE (22028560)"
22028579,"U E LUCIDIO PORTELLA",22,2211001,"Urbana",24,"U E LUCIDIO PORTELLA (22028579)"
22028609,"U E MARIA DINA SOARES",22,2211001,"Urbana",23,"U E MARIA DINA SOARES (22028609)"
22028625,"CEJA PROF MARIA DO CARMO REVERDOSA DA CRUZ",22,2211001,"Urbana",14,"CEJA PROF MARIA DO CARMO REVERDOSA DA CRUZ (22028625)"
22028650,"U E MARTINS NAPOLEAO",22,2211001,"Urbana",31,"U E MARTINS NAPOLEAO (22028650)"
22028668,"U E MELVIN JONES",22,2211001,"Urbana",22,"U E MELVIN JONES (22028668)"
22028676,"U E PROF MERCEDES COSTA",22,2211001,"Urbana",16,"U E PROF MERCEDES COSTA (22028676)"
22028692,"U E MONSENHOR CICERO PORTELA NUNES",22,2211001,"Urbana",21,"U E MONSENHOR CICERO PORTELA NUNES (22028692)"
22028820,"CETI PADRE JOAQUIM NONATO GOMES",22,2211001,"Urbana",14,"CETI PADRE JOAQUIM NONATO GOMES (22028820)"
22028846,"U E PETRONIO PORTELA",22,2211001,"Urbana",21,"U E PETRONIO PORTELA (22028846)"
22028900,"U E POLIVALENTE PRES CASTELO BRANCO",22,2211001,"Urbana",19,"U E POLIVALENTE PRES CASTELO BRANCO (22028900)"
22028951,"U E PROFESSOR AGRIPINO OLIVEIRA",22,2211001,"Urbana",13,"U E PROFESSOR AGRIPINO OLIVEIRA (22028951)"
22028960,"CETI MARIA MELO",22,2211001,"Urbana",20,"CETI MARIA MELO (22028960)"
22029010,"U E PROFA OSMARINA",22,2211001,"Urbana",17,"U E PROFA OSMARINA (22029010)"
22029028,"U E PROFESSORA MARIA DE LOURDES REBELO",22,2211001,"Urbana",27,"U E PROFESSORA MARIA DE LOURDES REBELO (22029028)"
22029044,"U E RAIMUNDO WALL FERRAZ",22,2211001,"Urbana",16,"U E RAIMUNDO WALL FERRAZ (22029044)"
22029079,"U E SEVERIANO SOUSA",22,2211001,"Urbana",22,"U E SEVERIANO SOUSA (22029079)"
22029087,"U E SIGEFREDO PACHECO",22,2211001,"Urbana",17,"U E SIGEFREDO PACHECO (22029087)"
22029117,"U E SINVAL DE CASTRO",22,2211001,"Urbana",17,"U E SINVAL DE CASTRO (22029117)"
22029125,"CETI SOLANGE SINIMBU VIANA AREA LEAO",22,2211001,"Urbana",17,"CETI SOLANGE SINIMBU VIANA AREA LEAO (22029125)"
22029192,"U E PROFESSOR TOMAZ AREA LEAO FILHO",22,2211001,"Urbana",13,"U E PROFESSOR TOMAZ AREA LEAO FILHO (22029192)"
22029435,"CEJA LUIS CARLOS BOA VISTA R MONTEIRO",22,2211100,"Urbana",14,"CEJA LUIS CARLOS BOA VISTA R MONTEIRO (22029435)"
22029524,"U E BENEDITO MOURA",22,2211100,"Urbana",10,"U E BENEDITO MOURA (22029524)"
22029826,"UNID ESC PE ANTONIO JOSE DO REGO",22,2211100,"Urbana",NA,"UNID ESC PE ANTONIO JOSE DO REGO (22029826)"
22029869,"U E PROFA ELISA SOUSA",22,2211100,"Rural",9,"U E PROFA ELISA SOUSA (22029869)"
22029982,"CETI FENELON CASTELO BRANCO",22,2211100,"Urbana",10,"CETI FENELON CASTELO BRANCO (22029982)"
22030018,"UNID ESC MARIA CASTELO BRANCO MEDEIROS",22,2211100,"Urbana",2,"UNID ESC MARIA CASTELO BRANCO MEDEIROS (22030018)"
22030123,"U E BARAO DE GURGUEIA",22,2211100,"Urbana",10,"U E BARAO DE GURGUEIA (22030123)"
22030158,"U E FILINTO REGO",22,2211100,"Urbana",15,"U E FILINTO REGO (22030158)"
22030174,"U E IRMA MARIA SIMPLICIA",22,2211100,"Urbana",13,"U E IRMA MARIA SIMPLICIA (22030174)"
22030204,"U E MARCOS PARENTE",22,2211100,"Urbana",15,"U E MARCOS PARENTE (22030204)"
22031405,"U E ANTONIO VITORIO DE SOUSA",22,2206951,"Urbana",9,"U E ANTONIO VITORIO DE SOUSA (22031405)"
22031529,"UNID ESC SEBASTIAO VIEIRA DE ALENCAR",22,2200301,"Urbana",NA,"UNID ESC SEBASTIAO VIEIRA DE ALENCAR (22031529)"
22031570,"U E ACRISIO VERAS",22,2200301,"Urbana",14,"U E ACRISIO VERAS (22031570)"
22031596,"U E CANTIDIO SARAIVA",22,2200301,"Urbana",11,"U E CANTIDIO SARAIVA (22031596)"
22031804,"U E ANTONIO DEROMI SOARES",22,2202026,"Urbana",8,"U E ANTONIO DEROMI SOARES (22031804)"
22032339,"CETI RAIMUNDINHO ANDRADE",22,2202208,"Urbana",21,"CETI RAIMUNDINHO ANDRADE (22032339)"
22033971,"CEJA PROFESSORA MULATA LIMA",22,2202208,"Urbana",9,"CEJA PROFESSORA MULATA LIMA (22033971)"
22033998,"CETI CANDIDO BORGES CASTELO BRANCO",22,2202208,"Urbana",20,"CETI CANDIDO BORGES CASTELO BRANCO (22033998)"
22034030,"U E PATRONATO N S DE LOURDES",22,2202208,"Urbana",17,"U E PATRONATO N S DE LOURDES (22034030)"
22034056,"U E 13 DE MARCO",22,2202208,"Urbana",20,"U E 13 DE MARCO (22034056)"
22034072,"U E BRIOLANJA GENUINO DE OLIVEIRA",22,2202208,"Urbana",10,"U E BRIOLANJA GENUINO DE OLIVEIRA (22034072)"
22034080,"UNID ESC HILDA MIRANDA",22,2202208,"Urbana",NA,"UNID ESC HILDA MIRANDA (22034080)"
22034102,"U E LEOPOLDO PACHECO",22,2202208,"Urbana",15,"U E LEOPOLDO PACHECO (22034102)"
22034110,"UNID ESC MARION SARAIVA",22,2202208,"Urbana",NA,"UNID ESC MARION SARAIVA (22034110)"
22034129,"UNID ESC MONSENHOR MATEUS",22,2202208,"Urbana",NA,"UNID ESC MONSENHOR MATEUS (22034129)"
22034145,"U E VALDIVINO TITO",22,2202208,"Urbana",19,"U E VALDIVINO TITO (22034145)"
22034188,"UNID ESC DO BAIRRO CARIRI",22,2202208,"Urbana",NA,"UNID ESC DO BAIRRO CARIRI (22034188)"
22034218,"U E JOSE OLIMPIO DA PAZ",22,2202208,"Urbana",17,"U E JOSE OLIMPIO DA PAZ (22034218)"
22034242,"U E PAULO FERRAZ",22,2202208,"Urbana",15,"U E PAULO FERRAZ (22034242)"
22034250,"U E PETRONIO PORTELA",22,2202208,"Urbana",15,"U E PETRONIO PORTELA (22034250)"
22034781,"U E PAULO FERRAZ",22,2202406,"Urbana",9,"U E PAULO FERRAZ (22034781)"
22035320,"U E DE JOAO ALVES DE MACEDO FILHO",22,2205516,"Urbana",11,"U E DE JOAO ALVES DE MACEDO FILHO (22035320)"
22035583,"U E FRANCISCO SALES MARTINS",22,2202604,"Urbana",18,"U E FRANCISCO SALES MARTINS (22035583)"
22035702,"U E EULINA CAMPOS",22,2202604,"Urbana",10,"U E EULINA CAMPOS (22035702)"
22035710,"UNID ESC PE EXPEDITO CARNEIRO DE AGUIAR",22,2202604,"Urbana",NA,"UNID ESC PE EXPEDITO CARNEIRO DE AGUIAR (22035710)"
22035907,"CETI CONEGO CARDOSO",22,2202604,"Urbana",15,"CETI CONEGO CARDOSO (22035907)"
22036369,"U E MARIA ISAIAS DE JESUS",22,2203420,"Urbana",13,"U E MARIA ISAIAS DE JESUS (22036369)"
22037772,"U E DEPUTADO MILTON BRANDAO",22,2207900,"Urbana",6,"U E DEPUTADO MILTON BRANDAO (22037772)"
22038124,"CETI TERTULIANO SOLON BRANDAO",22,2207900,"Urbana",13,"CETI TERTULIANO SOLON BRANDAO (22038124)"
22038272,"U E MARIA MENDES MOURAO",22,2207900,"Urbana",12,"U E MARIA MENDES MOURAO (22038272)"
22038299,"U E TERTULIANO BRANDAO FILHO",22,2207900,"Urbana",17,"U E TERTULIANO BRANDAO FILHO (22038299)"
22038302,"UNID ESC TOMAZ CAFE DE OLIVEIRA",22,2207900,"Urbana",NA,"UNID ESC TOMAZ CAFE DE OLIVEIRA (22038302)"
22038876,"UNIDADE ESCOLAR NOSSA SENHORA DA CONCEICAO",22,2209906,"Urbana",NA,"UNIDADE ESCOLAR NOSSA SENHORA DA CONCEICAO (22038876)"
22038906,"UNID ESC DR MANOEL TOMAZ DA SILVA",22,2209906,"Urbana",NA,"UNID ESC DR MANOEL TOMAZ DA SILVA (22038906)"
22038914,"U E JOAO MARIANO RIBEIRO",22,2209906,"Urbana",23,"U E JOAO MARIANO RIBEIRO (22038914)"
22040358,"U E DONA ROSAURA MUNIZ BARRETO",22,2210409,"Urbana",17,"U E DONA ROSAURA MUNIZ BARRETO (22040358)"
22040676,"CETI LIMA REBELO",22,2210409,"Urbana",12,"CETI LIMA REBELO (22040676)"
22041222,"CETI JOAO FERRY",22,2200103,"Urbana",11,"CETI JOAO FERRY (22041222)"
22041591,"U E MENINO JESUS",22,2200202,"Urbana",NA,"U E MENINO JESUS (22041591)"
22041621,"CETI MONSENHOR BOSON",22,2200202,"Urbana",20,"CETI MONSENHOR BOSON (22041621)"
22041680,"U E WALL FERRAZ",22,2200202,"Urbana",16,"U E WALL FERRAZ (22041680)"
22042130,"U E PROF ANTONIO CASTRO",22,2200509,"Urbana",23,"U E PROF ANTONIO CASTRO (22042130)"
22042237,"U E DA COSTA E SILVA",22,2200509,"Urbana",13,"U E DA COSTA E SILVA (22042237)"
22042270,"U E EDUARDO FERREIRA",22,2200509,"Urbana",NA,"U E EDUARDO FERREIRA (22042270)"
22042288,"UNID ESC MARCOS PARENTE",22,2200509,"Urbana",NA,"UNID ESC MARCOS PARENTE (22042288)"
22042385,"CETI POLIVALENTE",22,2200509,"Urbana",18,"CETI POLIVALENTE (22042385)"
22042660,"U E ATILA LIRA",22,2200608,"Urbana",11,"U E ATILA LIRA (22042660)"
22042679,"CETI DEMERVAL LOBAO",22,2200608,"Urbana",17,"CETI DEMERVAL LOBAO (22042679)"
22042695,"UNID ESC FRANCELINO PEREIRA",22,2200608,"Urbana",NA,"UNID ESC FRANCELINO PEREIRA (22042695)"
22042709,"UNID ESC PROF PAULO NUNES",22,2200608,"Urbana",NA,"UNID ESC PROF PAULO NUNES (22042709)"
22042717,"UNID ESC VENANCIO DOS SANTOS",22,2200608,"Urbana",NA,"UNID ESC VENANCIO DOS SANTOS (22042717)"
22042768,"UNID ESC JOSE VIEIRA DE CARVALHO",22,2201002,"Rural",NA,"UNID ESC JOSE VIEIRA DE CARVALHO (22042768)"
22042784,"UNID ESC LUIS PIRES",22,2201002,"Rural",NA,"UNID ESC LUIS PIRES (22042784)"
22042830,"U E GONCALO NUNES",22,2201002,"Urbana",7,"U E GONCALO NUNES (22042830)"
22042938,"U E SILVESTRE ROCHA",22,2201002,"Urbana",9,"U E SILVESTRE ROCHA (22042938)"
22042954,"U E ADALBERTO CORREIA LIMA",22,2207108,"Urbana",13,"U E ADALBERTO CORREIA LIMA (22042954)"
22043128,"U E NOEMIA DO CARMO SANTANA",22,2201408,"Urbana",12,"U E NOEMIA DO CARMO SANTANA (22043128)"
22043136,"UNID ESC AFRANIO NUNES",22,2201408,"Urbana",NA,"UNID ESC AFRANIO NUNES (22043136)"
22043187,"U E BENEDITO MARTINS NAPOLEAO",22,2201408,"Urbana",15,"U E BENEDITO MARTINS NAPOLEAO (22043187)"
22043438,"UNID ESC JOAO PEREIRA DE SOUSA",22,2204105,"Urbana",10,"UNID ESC JOAO PEREIRA DE SOUSA (22043438)"
22043454,"UNID ESC MARIA AYRES LIMA",22,2204105,"Urbana",NA,"UNID ESC MARIA AYRES LIMA (22043454)"
22043462,"UNID ESC NOSSA SENHORA DE FATIMA",22,2204105,"Rural",NA,"UNID ESC NOSSA SENHORA DE FATIMA (22043462)"
22043659,"U E ANTONIO FREITAS",22,2204600,"Urbana",12,"U E ANTONIO FREITAS (22043659)"
22043667,"U E JOAO PITOMBEIRA",22,2204600,"Urbana",NA,"U E JOAO PITOMBEIRA (22043667)"
22043853,"U E JOSE BORBA DE CARVALHO",22,2205250,"Urbana",16,"U E JOSE BORBA DE CARVALHO (22043853)"
22044590,"JOAQUIM BARBOSA DE ALMEIDA",22,2207504,"Urbana",NA,"JOAQUIM BARBOSA DE ALMEIDA (22044590)"
22044752,"U E SEBASTIAO SOARES RIBEIRO",22,2207504,"Urbana",19,"U E SEBASTIAO SOARES RIBEIRO (22044752)"
22045058,"U E COSTA E SILVA",22,2207751,"Urbana",7,"U E COSTA E SILVA (22045058)"
22045473,"GRUPO ESCOLAR DR FRANCISCO DE AREA LEAO",22,2208809,"Urbana",NA,"GRUPO ESCOLAR DR FRANCISCO DE AREA LEAO (22045473)"
22045503,"CEJA MARIA DO AMPARO MACEDO SILVA",22,2208809,"Urbana",6,"CEJA MARIA DO AMPARO MACEDO SILVA (22045503)"
22045570,"UNID ESC BENEDITO NEIVA",22,2208809,"Urbana",NA,"UNID ESC BENEDITO NEIVA (22045570)"
22045678,"UNID ESC SEN JOAQUIM RIBEIRO GONCALVES",22,2208809,"Urbana",NA,"UNID ESC SEN JOAQUIM RIBEIRO GONCALVES (22045678)"
22045686,"CETI AURORA BARBOSA DE OLIVEIRA",22,2208809,"Urbana",14,"CETI AURORA BARBOSA DE OLIVEIRA (22045686)"
22045694,"UNID ESC ALBERTO LEAL NUNES",22,2208809,"Urbana",9,"UNID ESC ALBERTO LEAL NUNES (22045694)"
22045716,"U E ANTONIO DE NEIVA",22,2208809,"Urbana",12,"U E ANTONIO DE NEIVA (22045716)"
22045740,"UNID ESC FRANCISCO NUNES",22,2208809,"Urbana",NA,"UNID ESC FRANCISCO NUNES (22045740)"
22045767,"UNID ESC JOAO NUNES",22,2208809,"Urbana",NA,"UNID ESC JOAO NUNES (22045767)"
22045783,"UNID ESC LUIS MOREIRA RAMOS",22,2208809,"Urbana",NA,"UNID ESC LUIS MOREIRA RAMOS (22045783)"
22045864,"GIN NOT FRANCISCO NUNES ANEXO",22,2209450,"Urbana",NA,"GIN NOT FRANCISCO NUNES ANEXO (22045864)"
22045910,"U E FRANCISCO NUNES",22,2209807,"Urbana",14,"U E FRANCISCO NUNES (22045910)"
22046020,"UNID ESC SANTA CRUZ",22,2209807,"Urbana",NA,"UNID ESC SANTA CRUZ (22046020)"
22046046,"U E SEBASTIAO CRUZ",22,2209807,"Urbana",11,"U E SEBASTIAO CRUZ (22046046)"
22046410,"UNID OPERACIONAL DO SERSE",22,2210508,"Urbana",NA,"UNID OPERACIONAL DO SERSE (22046410)"
22046429,"UNID ESC ARIMATEIA TITO FILHO",22,2210508,"Rural",NA,"UNID ESC ARIMATEIA TITO FILHO (22046429)"
22046445,"CETI LANDRI SALES",22,2210508,"Urbana",18,"CETI LANDRI SALES (22046445)"
22046461,"U E MANOEL SOARES TEIXEIRA",22,2210508,"Urbana",NA,"U E MANOEL SOARES TEIXEIRA (22046461)"
22046755,"UNIDADE ESCOLAR JARBAS MARTINS",22,2200905,"Urbana",10,"UNIDADE ESCOLAR JARBAS MARTINS (22046755)"
22046925,"UNIDADE ESCOLAR JEREMIAS PEREIRA DA SILVA",22,2200905,"Urbana",13,"UNIDADE ESCOLAR JEREMIAS PEREIRA DA SILVA (22046925)"
22047484,"CEEP BENEDITO PORTELA LEAL",22,2203503,"Urbana",13,"CEEP BENEDITO PORTELA LEAL (22047484)"
22047590,"U E MOISES LIMA VERDE",22,2203503,"Urbana",15,"U E MOISES LIMA VERDE (22047590)"
22047921,"U E LUIS DE CASTRO",22,2204006,"Urbana",15,"U E LUIS DE CASTRO (22047921)"
22048340,"U E MANOEL FERREIRA BARBOSA DE MACEDO",22,2204709,"Urbana",16,"U E MANOEL FERREIRA BARBOSA DE MACEDO (22048340)"
22048413,"U E ANTONIO DE DEUS CARVALHO",22,2204709,"Urbana",12,"U E ANTONIO DE DEUS CARVALHO (22048413)"
22048456,"U E JOAO DE DEUS CARVALHO",22,2204709,"Urbana",31,"U E JOAO DE DEUS CARVALHO (22048456)"
22048766,"U E EUSTACHIO PORTELLA",22,2206902,"Urbana",11,"U E EUSTACHIO PORTELLA (22048766)"
22048928,"U E SENADOR CHAGAS RODRIGUES",22,2206902,"Urbana",16,"U E SENADOR CHAGAS RODRIGUES (22048928)"
22048995,"U E ANTONIO GENTIL DANTAS SOBRINHO",22,2208106,"Urbana",22,"U E ANTONIO GENTIL DANTAS SOBRINHO (22048995)"
22049126,"UNIDADE ESCOLAR ENEAS NOGUEIRA",22,2208106,"Urbana",14,"UNIDADE ESCOLAR ENEAS NOGUEIRA (22049126)"
22049690,"U E AMANDO MOURA",22,2208601,"Urbana",11,"U E AMANDO MOURA (22049690)"
22050027,"U E EUSTAQUIO PORTELA",22,2209153,"Urbana",14,"U E EUSTAQUIO PORTELA (22050027)"
22050043,"U E RITINHA ROSA DE MOURA",22,2210383,"Urbana",12,"U E RITINHA ROSA DE MOURA (22050043)"
22050370,"U E SATURNINO MOURA",22,2209609,"Urbana",8,"U E SATURNINO MOURA (22050370)"
22050450,"UNIDADE ESCOLAR SANTO ANTONIO",22,2211308,"Urbana",27,"UNIDADE ESCOLAR SANTO ANTONIO (22050450)"
22050922,"CETI DONA MARIA ANTONIETA TORRES DOS REIS VELOSO",22,2211308,"Urbana",25,"CETI DONA MARIA ANTONIETA TORRES DOS REIS VELOSO (22050922)"
22051066,"U E CONEGO ACILINO",22,2211308,"Urbana",20,"U E CONEGO ACILINO (22051066)"
22051180,"CEJA VITORIA DA COSTA LIMA",22,2211308,"Urbana",9,"CEJA VITORIA DA COSTA LIMA (22051180)"
22051457,"U E MARIA CANDIDA",22,2211407,"Urbana",13,"U E MARIA CANDIDA (22051457)"
22051988,"U E PRESIDENTE VARGAS",22,2201150,"Urbana",17,"U E PRESIDENTE VARGAS (22051988)"
22052585,"U E CELSO ANTUNES DE SOUSA",22,2208908,"Urbana",16,"U E CELSO ANTUNES DE SOUSA (22052585)"
22052593,"UNID ESC PE MANOEL DE CARVALHO",22,2208908,"Urbana",NA,"UNID ESC PE MANOEL DE CARVALHO (22052593)"
22052615,"UNID ESC ZACARIAS DE GOIS",22,2208908,"Urbana",NA,"UNID ESC ZACARIAS DE GOIS (22052615)"
22053182,"U E PROF LOURENCO FILHO",22,2209203,"Urbana",9,"U E PROF LOURENCO FILHO (22053182)"
22053190,"U E SAO JOSE DA ACAO SOCIAL DIV C JESUS",22,2209203,"Urbana",5,"U E SAO JOSE DA ACAO SOCIAL DIV C JESUS (22053190)"
22053204,"U E PROF DELFINA SOBREIRA DE QUEIROZ",22,2209203,"Urbana",11,"U E PROF DELFINA SOBREIRA DE QUEIROZ (22053204)"
22053220,"UNID ESC PROF OTAVIANO LUSTOSA DA CUNHA",22,2209203,"Urbana",NA,"UNID ESC PROF OTAVIANO LUSTOSA DA CUNHA (22053220)"
22053484,"CETI MARIA PIRES LIMA",22,2211209,"Urbana",18,"CETI MARIA PIRES LIMA (22053484)"
22053620,"CETI CICERO COELHO",22,2211209,"Urbana",14,"CETI CICERO COELHO (22053620)"
22053778,"U E JOSE PATRICIO FRANCO",22,2211209,"Urbana",13,"U E JOSE PATRICIO FRANCO (22053778)"
22053832,"U E MANOEL LEAL",22,2211209,"Urbana",15,"U E MANOEL LEAL (22053832)"
22054235,"U E FRUTUOSO SILVA",22,2200806,"Urbana",15,"U E FRUTUOSO SILVA (22054235)"
22054243,"UNID ESC EVERTANE FERREIRA",22,2200806,"Urbana",NA,"UNID ESC EVERTANE FERREIRA (22054243)"
